names,category,weight
wctpzn,Ot,0.5
mgqles,Ot,0.5
bazjaz,Fr,0.5
xrbywd,Ot,0.5
tklawt,Ot,0.5
qloqxn,Fr,0.5
rczhax,Ot,0.5
bpsnyy,Fr,0.5
ngzbda,Ot,0.5
iktsbu,Fr,0.5
lrggtc,Ot,0.5
jdrfkf,Ot,0.5
dmannv,Ot,0.5
okpdqb,Fy,0.5
sdahdj,Fy,0.5
vyvrmh,Fy,0.5
bzeare,Ot,0.5
pssyul,Fr,0.5
ixfull,Fr,0.5
ruhuao,Fr,0.5
ohopin,Fy,0.5
nelkvs,Ot,0.5
hqhhow,Ot,0.5
xbtsik,Sp,0.5
pukneb,Ot,0.5
laqvwz,Fr,0.5
whjnus,St,1.0
ojzscv,Ot,0.5
ydvznz,Ot,0.5
jfvprg,Ot,0.5
qinpqc,Ot,0.5
tddqfn,Fr,0.5
kdtnoe,Sp,0.5
ypntrd,Ot,0.5
usyoos,Ot,0.5
khubzc,Fy,0.5
bdbuib,Ot,0.5
mpwajl,Fr,0.5
gvfrqx,Sp,0.5
bhnyry,Fy,0.5
rigydv,Ot,0.5
mqrxqy,Ht,1.0
zxtghq,Sp,0.5
svaxkt,Sp,0.5
ajbvxl,Fy,0.5
eaxlxn,Ot,0.5
rkbvqf,Ot,0.5
ufited,Ot,0.5
biobpo,Ot,0.5
ebybbn,Fr,0.5
txoous,St,1.0
lyvbbk,Ot,0.5
mcuxsw,Fy,0.5
irewmi,Ot,0.5
crbeij,Fr,0.5
rvvvtn,Ot,0.5
tfughy,Ot,0.5
wtrxvi,Ot,0.5
ioltwz,Ot,0.5
ppwduh,Ot,0.5
ifeywi,Ot,0.5
tanxlc,Ot,0.5
dvgely,Ot,0.5
bleimj,St,1.0
ijqkkk,Ot,0.5
nhlral,Ot,0.5
xueupu,Fr,0.5
qxyivs,Ot,0.5
fvgdwj,Fr,0.5
orfiei,Ot,0.5
aktenj,Ot,0.5
vzulmd,Fy,0.5
oabsab,Ot,0.5
rhyxos,Fr,0.5
egytjd,Ot,0.5
dieswj,Fr,0.5
vfwabf,Ot,0.5
brcwav,Ot,0.5
oiodgi,Fr,0.5
bisykt,Ot,0.5
mfykuz,Ot,0.5
ghoscl,Fy,0.5
ruxxqb,Ot,0.5
xqunlz,Ot,0.5
kvbmbp,Ot,0.5
nyteoa,Ot,0.5
qdrizi,St,1.0
hzaloj,St,1.0
qmkaxr,Fy,0.5
lssemr,Sp,0.5
jlftdh,Ot,0.5
tcfnlg,Ot,0.5
uryvjb,Ot,0.5
aaioas,Ot,0.5
ubnthu,Sp,0.5
skdbfp,Ot,0.5
audofi,Fy,0.5
ciwota,Fr,0.5
faumsa,Ot,0.5
vhvgqf,Ot,0.5
pxshzb,Ot,0.5
wbkuro,Ot,0.5
kutsch,Fr,0.5
ygtfiz,Fr,0.5
viwfxu,Ot,0.5
swslzr,Fy,0.5
uwsuzs,Sp,0.5
guhxkc,Ot,0.5
anvwwz,Ot,0.5
lfufba,Fy,0.5
guafum,Fy,0.5
kapftf,Ot,0.5
trjcns,Fr,0.5
frhbvi,St,1.0
geurdf,Fr,0.5
mbrhuh,Ot,0.5
gegahe,Ot,0.5
tclwou,Fr,0.5
xzmxxb,Fr,0.5
hayggp,Ht,1.0
sdbmrn,Ot,0.5
wghypy,Fy,0.5
kdrdpf,Sp,0.5
xeioqw,Ot,0.5
btrynv,Ot,0.5
fytnvn,Fr,0.5
pruqsw,Ot,0.5
mmrnus,Ot,0.5
kjksgi,Fy,0.5
hpsuhk,Fr,0.5
xrcosk,Ot,0.5
xubpwu,Fy,0.5
kwzhpf,Ot,0.5
zagjqr,Ot,0.5
qcnofe,St,1.0
rzonag,Ot,0.5
qkypxy,Ot,0.5
mgwxap,Fy,0.5
vqjsnh,Ot,0.5
peuvzn,Ht,1.0
xzbucu,Ot,0.5
byimst,Ot,0.5
grhntw,Ot,0.5
oqtter,Ot,0.5
onoeys,Ot,0.5
xsiiat,Ot,0.5
yjbwcy,Ot,0.5
dekvps,Ot,0.5
xmgvkx,St,1.0
ukncmi,Ot,0.5
ohtrsx,Fy,0.5
muhfsn,Ot,0.5
jlxzrw,Ot,0.5
weiuxv,Ot,0.5
nxrvfh,Fr,0.5
gziluj,Ot,0.5
jzwsyp,Fy,0.5
bvvfrs,Ot,0.5
gupobl,Fr,0.5
evorym,Ot,0.5
kijnzh,Ot,0.5
hhrbjq,Fy,0.5
migqsx,Ot,0.5
ejwvkm,Ot,0.5
trnumw,Fr,0.5
gvmxru,Ot,0.5
xtvlet,Ot,0.5
fviivd,Fy,0.5
uqtbxe,Fy,0.5
ojirwk,St,1.0
xkhiiw,Fr,0.5
beefru,Ot,0.5
hwflyr,Fr,0.5
iomzwy,Fy,0.5
fjdtnk,Fr,0.5
lbgpal,Ot,0.5
ugdfba,Sp,0.5
wejyak,Fy,0.5
olejgw,Fr,0.5
htwkwx,Ot,0.5
ohjwea,Fy,0.5
hdsmhb,Ot,0.5
ctpklr,Ot,0.5
mqslwb,Ot,0.5
bdwxgo,Ot,0.5
mwpskd,Fy,0.5
libpuu,St,1.0
cvuzvu,Ot,0.5
dhwwgt,Fy,0.5
odezru,Ot,0.5
ggozck,Ot,0.5
uqeyyl,Ot,0.5
yopepw,Ot,0.5
gvkdfe,Ot,0.5
flpihj,Ot,0.5
fzdwbo,Fy,0.5
wnapag,Ot,0.5
xeykyx,St,1.0
ssyyvr,Fy,0.5
budsxg,Fr,0.5
bfcujx,Fr,0.5
bkgfid,Ot,0.5
cknect,Fy,0.5
ajmpuz,Ot,0.5
alsuec,Sp,0.5
oiurrw,Ot,0.5
wiltab,Ot,0.5
hsysqn,Fy,0.5
xbrrxl,Fy,0.5
wjyhcn,Fy,0.5
hljlbc,Fr,0.5
pjqacz,Fr,0.5
btcseo,Ot,0.5
gqawxa,Fy,0.5
xqnjmm,Fy,0.5
mnyspy,Fr,0.5
jcetsk,Fr,0.5
yupvpc,Ot,0.5
krmwuz,Fy,0.5
wszlzs,Sp,0.5
gtezfh,Ot,0.5
oafifn,Fy,0.5
aydnyi,Fr,0.5
yqwkdi,Fr,0.5
ergsbn,Fr,0.5
xprogs,Ot,0.5
khuhhl,Ot,0.5
fdkmta,Fy,0.5
fvvpnm,Ot,0.5
rpnwoi,Fr,0.5
hioilo,Ot,0.5
tnnbls,Ot,0.5
ajfmpt,Fy,0.5
csebxf,Fy,0.5
wixcmu,Sp,0.5
vhodru,Ot,0.5
nlzvmp,Fr,0.5
dfunsz,Fr,0.5
nabadf,Ot,0.5
ipebun,Fy,0.5
usooac,Fr,0.5
nwowtr,Ot,0.5
mxnqmu,Ot,0.5
sljyxg,Fy,0.5
svbqjj,Fr,0.5
yjedvm,Fr,0.5
vxxwtd,Fy,0.5
usqvkw,Sp,0.5
hkcoir,Sp,0.5
lytokx,Ot,0.5
vtknvp,Fr,0.5
bdbnvk,Ot,0.5
xxqqro,Ot,0.5
ktqpbm,Ot,0.5
prtrmd,Fy,0.5
rweryt,St,1.0
blslsl,Fy,0.5
fyndts,Fy,0.5
ajlucq,Ot,0.5
hgkzxo,Ot,0.5
snzvwf,Ot,0.5
vtruwt,Ot,0.5
rdwnlk,St,1.0
jhrkdg,Ot,0.5
fckfff,Ht,1.0
sqyehg,Fr,0.5
tkdzlm,Ot,0.5
gpxeii,Fr,0.5
erfrdj,Ot,0.5
jzrime,Ot,0.5
ficzrc,Ot,0.5
vlnxpo,Fr,0.5
nbgqyq,Fr,0.5
uhbjbp,Ot,0.5
dxywyj,St,1.0
ggvejd,Fr,0.5
vgjare,Fy,0.5
defhlp,Ot,0.5
gdoume,Ot,0.5
ukyzba,Ot,0.5
rmijlz,Ot,0.5
deaulr,Fy,0.5
skqxfe,Fr,0.5
gpymgn,Ot,0.5
johrmj,Ot,0.5
cxyuci,Ot,0.5
ydtolj,Sp,0.5
vewoas,Fy,0.5
frlxbo,Ot,0.5
twacis,Ot,0.5
ikeoek,Fr,0.5
lgbbpo,Ot,0.5
xsltmo,Fy,0.5
klyels,Ot,0.5
bqmvcc,Ot,0.5
bvskzm,Ot,0.5
qkiqfs,Ot,0.5
bpgonl,Fr,0.5
cvflwj,Fy,0.5
carssw,Ot,0.5
vtofrz,St,1.0
mvogms,Fy,0.5
